Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
128,ORD_00128,2024-04-10,2024-04-18,First Class,CUST_0264,Customer 6372,Consumer,United States,Houston,OH,44995,East,PROD_TEC_8822,Technology,Desktop,Desktop - Model 437,1405.66,3,0.0,250.54
129,ORD_00129,2023-09-11,2023-09-13,Second Class,CUST_0134,Customer 6890,Home Office,United States,Philadelphia,FL,25389,East,PROD_OFF_8625,Office Supplies,Pen,Pen - Model 754,211.83,3,0.2,79.84
130,ORD_00130,2023-08-28,2023-09-04,First Class,CUST_0315,Customer 4618,Consumer,United States,Los Angeles,TX,99173,Central,PROD_TEC_7121,Technology,Phone,Phone - Model 872,1203.43,4,0.15,393.77
131,ORD_00131,2022-06-17,2022-06-27,First Class,CUST_0229,Customer 9653,Home Office,United States,Los Angeles,IL,53007,East,PROD_OFF_2011,Office Supplies,Pen,Pen - Model 974,2148.97,5,0.05,584.11
132,ORD_00132,2024-12-01,2024-12-10,Standard,CUST_0060,Customer 4365,Home Office,United States,Phoenix,NC,70604,Central,PROD_TEC_8298,Technology,Printer,Printer - Model 788,185.75,1,0.2,41.72
133,ORD_00133,2023-09-24,2023-09-26,Standard,CUST_0203,Customer 5169,Consumer,United States,Houston,FL,14159,East,PROD_TEC_6644,Technology,Phone,Phone - Model 393,275.17,1,0.0,104.67
134,ORD_00134,2024-04-17,2024-04-21,Second Class,CUST_0394,Customer 3218,Home Office,United States,New York,OH,33392,South,PROD_FUR_7184,Furniture,Cabinet,Cabinet - Model 650,157.83,4,0.2,22.08
135,ORD_00135,2024-03-15,2024-03-25,Second Class,CUST_0066,Customer 4648,Consumer,United States,Los Angeles,NY,46129,South,PROD_FUR_9920,Furniture,Sofa,Sofa - Model 293,1028.46,4,0.05,179.21
136,ORD_00136,2022-08-20,2022-08-22,Standard,CUST_0415,Customer 7868,Home Office,United States,Los Angeles,NY,15798,West,PROD_TEC_2653,Technology,Laptop,Laptop - Model 511,105.81,5,0.2,31.91
137,ORD_00137,2024-06-17,2024-06-22,First Class,CUST_0277,Customer 4559,Consumer,United States,Philadelphia,TX,78321,South,PROD_TEC_6224,Technology,Scanner,Scanner - Model 326,1363.41,5,0.1,233.24
138,ORD_00138,2024-04-26,2024-05-02,Same Day,CUST_0141,Customer 1998,Home Office,United States,Phoenix,NC,51777,West,PROD_OFF_7999,Office Supplies,Label,Label - Model 813,1137.84,5,0.1,435.2
139,ORD_00139,2024-05-02,2024-05-10,Same Day,CUST_0077,Customer 5913,Corporate,United States,Phoenix,TX,79467,Central,PROD_TEC_5927,Technology,Desktop,Desktop - Model 237,809.66,2,0.0,217.57
140,ORD_00140,2024-03-06,2024-03-11,Standard,CUST_0131,Customer 4331,Corporate,United States,New York,CA,34662,Central,PROD_FUR_9775,Furniture,Chair,Chair - Model 923,59.93,2,0.15,18.1
141,ORD_00141,2023-03-21,2023-03-30,Same Day,CUST_0107,Customer 6455,Corporate,United States,Los Angeles,NY,82362,West,PROD_TEC_2922,Technology,Scanner,Scanner - Model 429,1465.84,4,0.2,456.07
142,ORD_00142,2023-08-03,2023-08-11,Second Class,CUST_0239,Customer 9743,Home Office,United States,Los Angeles,IL,58589,South,PROD_FUR_9401,Furniture,Bookcase,Bookcase - Model 420,810.36,4,0.15,266.2
143,ORD_00143,2024-04-27,2024-04-29,First Class,CUST_0289,Customer 4625,Home Office,United States,Houston,TX,82173,East,PROD_FUR_7841,Furniture,Table,Table - Model 770,228.64,3,0.1,38.64
144,ORD_00144,2023-11-23,2023-11-29,Standard,CUST_0391,Customer 9005,Home Office,United States,Phoenix,GA,14433,Central,PROD_TEC_6770,Technology,Scanner,Scanner - Model 959,125.73,2,0.2,30.99
145,ORD_00145,2022-06-02,2022-06-04,Same Day,CUST_0392,Customer 1104,Corporate,United States,Philadelphia,TX,73944,West,PROD_TEC_3474,Technology,Scanner,Scanner - Model 116,99.6,1,0.15,21.11
146,ORD_00146,2022-01-14,2022-01-24,First Class,CUST_0283,Customer 7739,Consumer,United States,New York,NY,22624,South,PROD_OFF_1280,Office Supplies,Binder,Binder - Model 636,1735.9,5,0.15,593.42
147,ORD_00147,2022-11-01,2022-11-06,First Class,CUST_0099,Customer 9625,Corporate,United States,Chicago,IL,99658,South,PROD_FUR_7112,Furniture,Chair,Chair - Model 947,892.65,4,0.05,354.45
148,ORD_00148,2022-06-15,2022-06-17,Second Class,CUST_0048,Customer 7640,Corporate,United States,Phoenix,OH,22499,Central,PROD_TEC_1154,Technology,Scanner,Scanner - Model 640,85.88,2,0.15,25.2
149,ORD_00149,2022-03-29,2022-04-03,Second Class,CUST_0109,Customer 8790,Corporate,United States,New York,NY,37152,East,PROD_OFF_9897,Office Supplies,Binder,Binder - Model 701,1579.25,5,0.05,597.95
150,ORD_00150,2022-10-23,2022-10-31,Standard,CUST_0476,Customer 2260,Corporate,United States,Phoenix,TX,55332,West,PROD_OFF_9856,Office Supplies,Stapler,Stapler - Model 154,564.54,3,0.05,190.33
151,ORD_00151,2022-07-20,2022-07-28,Same Day,CUST_0119,Customer 2245,Corporate,United States,Houston,NC,34345,Central,PROD_FUR_5478,Furniture,Chair,Chair - Model 796,901.42,4,0.1,239.7
152,ORD_00152,2024-02-18,2024-02-21,Standard,CUST_0396,Customer 5839,Consumer,United States,New York,CA,50405,East,PROD_FUR_7225,Furniture,Desk,Desk - Model 555,670.38,2,0.1,139.58
153,ORD_00153,2024-01-08,2024-01-14,Standard,CUST_0053,Customer 3170,Consumer,United States,Phoenix,TX,88386,Central,PROD_FUR_9395,Furniture,Table,Table - Model 903,242.45,4,0.0,49.99
154,ORD_00154,2023-10-27,2023-11-04,Second Class,CUST_0007,Customer 5781,Corporate,United States,Chicago,OH,45180,East,PROD_OFF_4977,Office Supplies,File Folder,File Folder - Model 604,1127.7,5,0.15,170.11
155,ORD_00155,2022-10-26,2022-10-29,First Class,CUST_0086,Customer 8121,Corporate,United States,Houston,OH,24021,South,PROD_FUR_6916,Furniture,Chair,Chair - Model 238,1205.31,3,0.15,335.25
156,ORD_00156,2023-09-16,2023-09-18,Second Class,CUST_0486,Customer 7483,Corporate,United States,Phoenix,NC,36326,Central,PROD_FUR_6484,Furniture,Cabinet,Cabinet - Model 590,1310.67,4,0.2,184.59
157,ORD_00157,2023-10-06,2023-10-10,First Class,CUST_0494,Customer 7524,Corporate,United States,Phoenix,PA,81516,Central,PROD_OFF_6339,Office Supplies,Notebook,Notebook - Model 284,500.98,4,0.15,104.96
158,ORD_00158,2022-02-25,2022-03-06,First Class,CUST_0483,Customer 4434,Corporate,United States,Philadelphia,PA,65460,East,PROD_FUR_9180,Furniture,Sofa,Sofa - Model 908,608.64,2,0.05,107.0
159,ORD_00159,2024-02-12,2024-02-15,First Class,CUST_0230,Customer 8851,Home Office,United States,Philadelphia,OH,97122,Central,PROD_OFF_6890,Office Supplies,Pen,Pen - Model 463,1504.86,5,0.0,199.86
160,ORD_00160,2022-12-07,2022-12-09,First Class,CUST_0289,Customer 7547,Corporate,United States,Houston,OH,59036,East,PROD_TEC_5239,Technology,Laptop,Laptop - Model 500,416.37,2,0.2,111.34
161,ORD_00161,2024-08-06,2024-08-16,Second Class,CUST_0078,Customer 6651,Consumer,United States,Houston,GA,37114,East,PROD_FUR_2406,Furniture,Cabinet,Cabinet - Model 633,396.48,1,0.05,81.08
162,ORD_00162,2024-09-16,2024-09-23,First Class,CUST_0244,Customer 2599,Corporate,United States,Philadelphia,GA,41970,South,PROD_TEC_1732,Technology,Tablet,Tablet - Model 628,18.96,1,0.1,5.58
163,ORD_00163,2022-12-24,2023-01-03,First Class,CUST_0082,Customer 6422,Home Office,United States,Houston,OH,87621,Central,PROD_TEC_4022,Technology,Phone,Phone - Model 539,550.52,2,0.15,120.38
164,ORD_00164,2024-03-07,2024-03-09,Second Class,CUST_0361,Customer 4519,Consumer,United States,Philadelphia,PA,74157,East,PROD_OFF_9796,Office Supplies,Pen,Pen - Model 640,359.55,2,0.05,85.31
165,ORD_00165,2023-10-04,2023-10-12,First Class,CUST_0313,Customer 7431,Home Office,United States,Chicago,CA,25448,South,PROD_FUR_3826,Furniture,Cabinet,Cabinet - Model 344,1104.37,3,0.2,138.52
166,ORD_00166,2023-09-18,2023-09-21,First Class,CUST_0094,Customer 7116,Home Office,United States,Phoenix,TX,31871,Central,PROD_FUR_3258,Furniture,Table,Table - Model 601,940.58,5,0.05,231.38
167,ORD_00167,2023-08-15,2023-08-19,Same Day,CUST_0096,Customer 6154,Corporate,United States,Houston,NC,99744,East,PROD_FUR_8939,Furniture,Chair,Chair - Model 603,179.54,2,0.15,69.87
168,ORD_00168,2024-05-01,2024-05-10,Same Day,CUST_0251,Customer 3740,Consumer,United States,Phoenix,NC,74921,East,PROD_TEC_1535,Technology,Tablet,Tablet - Model 662,324.47,3,0.1,48.82
169,ORD_00169,2024-11-12,2024-11-15,First Class,CUST_0294,Customer 2871,Corporate,United States,Chicago,MI,14224,South,PROD_OFF_8231,Office Supplies,Pen,Pen - Model 560,497.61,5,0.15,65.05
170,ORD_00170,2023-06-23,2023-06-30,First Class,CUST_0442,Customer 2425,Corporate,United States,Los Angeles,CA,17780,West,PROD_TEC_6744,Technology,Scanner,Scanner - Model 683,1520.27,5,0.05,433.04
171,ORD_00171,2023-12-20,2023-12-30,Same Day,CUST_0144,Customer 9827,Consumer,United States,New York,IL,46349,South,PROD_FUR_5380,Furniture,Table,Table - Model 987,2464.45,5,0.0,346.69
172,ORD_00172,2022-09-17,2022-09-21,Same Day,CUST_0128,Customer 3396,Home Office,United States,Houston,IL,19898,West,PROD_OFF_9019,Office Supplies,Stapler,Stapler - Model 748,527.29,2,0.1,152.04
173,ORD_00173,2022-07-10,2022-07-18,Second Class,CUST_0264,Customer 5558,Home Office,United States,New York,IL,80048,Central,PROD_FUR_1040,Furniture,Bookcase,Bookcase - Model 507,312.93,1,0.15,90.89
174,ORD_00174,2023-03-23,2023-03-31,Standard,CUST_0423,Customer 4470,Corporate,United States,New York,PA,23051,South,PROD_FUR_9967,Furniture,Bookcase,Bookcase - Model 741,314.46,5,0.15,105.81
175,ORD_00175,2024-07-30,2024-08-01,Second Class,CUST_0064,Customer 3588,Corporate,United States,Chicago,GA,20803,East,PROD_FUR_3161,Furniture,Desk,Desk - Model 480,237.33,3,0.1,30.38
176,ORD_00176,2022-12-05,2022-12-07,First Class,CUST_0203,Customer 6005,Home Office,United States,Phoenix,FL,99126,Central,PROD_OFF_2559,Office Supplies,Pen,Pen - Model 555,114.58,1,0.0,16.02
177,ORD_00177,2022-01-20,2022-01-22,Second Class,CUST_0357,Customer 6629,Consumer,United States,Chicago,OH,27973,West,PROD_FUR_4751,Furniture,Chair,Chair - Model 491,215.09,4,0.0,28.17
178,ORD_00178,2022-09-30,2022-10-04,First Class,CUST_0036,Customer 9691,Home Office,United States,New York,NY,23168,West,PROD_FUR_4490,Furniture,Bookcase,Bookcase - Model 243,737.2,2,0.2,225.56
179,ORD_00179,2022-09-10,2022-09-18,Second Class,CUST_0180,Customer 8035,Corporate,United States,Philadelphia,TX,13515,West,PROD_FUR_2380,Furniture,Sofa,Sofa - Model 968,449.86,2,0.2,142.32
180,ORD_00180,2023-09-10,2023-09-15,Standard,CUST_0266,Customer 9348,Consumer,United States,Phoenix,OH,11581,South,PROD_OFF_4921,Office Supplies,Pen,Pen - Model 469,756.52,4,0.05,189.03
181,ORD_00181,2023-10-11,2023-10-15,Standard,CUST_0199,Customer 7895,Corporate,United States,Houston,MI,76402,West,PROD_FUR_1273,Furniture,Chair,Chair - Model 393,193.91,5,0.1,31.94
182,ORD_00182,2024-10-23,2024-10-31,First Class,CUST_0217,Customer 7590,Consumer,United States,Phoenix,MI,52827,West,PROD_FUR_6077,Furniture,Chair,Chair - Model 500,247.51,1,0.05,97.1
183,ORD_00183,2022-05-16,2022-05-22,First Class,CUST_0358,Customer 8167,Home Office,United States,New York,FL,11660,East,PROD_TEC_8118,Technology,Laptop,Laptop - Model 824,185.72,1,0.2,21.64
184,ORD_00184,2022-10-09,2022-10-11,Standard,CUST_0084,Customer 9133,Corporate,United States,Chicago,MI,66272,South,PROD_TEC_3079,Technology,Tablet,Tablet - Model 378,1107.42,3,0.0,367.03
185,ORD_00185,2024-12-08,2024-12-11,Standard,CUST_0135,Customer 2262,Corporate,United States,Los Angeles,GA,76692,South,PROD_TEC_3734,Technology,Phone,Phone - Model 102,261.25,3,0.0,96.21
186,ORD_00186,2022-04-01,2022-04-03,First Class,CUST_0126,Customer 1753,Corporate,United States,Houston,IL,51934,Central,PROD_TEC_1579,Technology,Desktop,Desktop - Model 377,1714.99,5,0.15,287.01
187,ORD_00187,2022-06-09,2022-06-16,Second Class,CUST_0062,Customer 9225,Home Office,United States,Chicago,NY,21322,West,PROD_TEC_1752,Technology,Printer,Printer - Model 666,148.83,4,0.15,53.55
188,ORD_00188,2024-07-24,2024-07-26,First Class,CUST_0189,Customer 4287,Corporate,United States,Philadelphia,NC,81638,South,PROD_OFF_4974,Office Supplies,File Folder,File Folder - Model 878,647.54,4,0.15,258.59
189,ORD_00189,2023-05-18,2023-05-22,Second Class,CUST_0004,Customer 7718,Consumer,United States,New York,FL,36895,South,PROD_OFF_1157,Office Supplies,Label,Label - Model 642,27.33,3,0.15,9.69
190,ORD_00190,2023-05-03,2023-05-11,Standard,CUST_0252,Customer 1981,Consumer,United States,Phoenix,PA,22527,East,PROD_TEC_9515,Technology,Desktop,Desktop - Model 617,1272.29,4,0.1,302.22
191,ORD_00191,2022-10-01,2022-10-09,Second Class,CUST_0039,Customer 2020,Corporate,United States,Los Angeles,TX,19789,West,PROD_FUR_6161,Furniture,Bookcase,Bookcase - Model 307,1272.08,4,0.1,248.59
192,ORD_00192,2022-10-06,2022-10-09,Same Day,CUST_0080,Customer 2731,Consumer,United States,Chicago,GA,25717,Central,PROD_FUR_2978,Furniture,Cabinet,Cabinet - Model 192,881.41,5,0.05,207.64
193,ORD_00193,2022-11-19,2022-11-25,Second Class,CUST_0424,Customer 1660,Consumer,United States,Los Angeles,IL,14073,West,PROD_TEC_5066,Technology,Scanner,Scanner - Model 514,612.48,3,0.0,185.68
194,ORD_00194,2024-07-15,2024-07-25,Same Day,CUST_0384,Customer 5093,Consumer,United States,Chicago,GA,99952,East,PROD_TEC_1195,Technology,Laptop,Laptop - Model 745,396.04,1,0.05,55.13
195,ORD_00195,2022-06-22,2022-06-28,Same Day,CUST_0470,Customer 2228,Consumer,United States,New York,CA,32018,West,PROD_OFF_3110,Office Supplies,Stapler,Stapler - Model 687,408.14,1,0.1,55.82
196,ORD_00196,2024-06-06,2024-06-14,First Class,CUST_0255,Customer 1483,Corporate,United States,Philadelphia,OH,48680,West,PROD_FUR_4066,Furniture,Desk,Desk - Model 610,419.32,3,0.05,46.29
197,ORD_00197,2024-04-23,2024-05-03,Same Day,CUST_0246,Customer 1999,Consumer,United States,Philadelphia,PA,57069,Central,PROD_TEC_4267,Technology,Phone,Phone - Model 591,528.33,5,0.2,178.82
198,ORD_00198,2024-09-19,2024-09-26,Same Day,CUST_0468,Customer 9231,Corporate,United States,Phoenix,OH,56849,South,PROD_TEC_6224,Technology,Laptop,Laptop - Model 885,527.94,5,0.1,62.07
199,ORD_00199,2023-04-22,2023-04-26,First Class,CUST_0052,Customer 5060,Home Office,United States,Los Angeles,FL,41005,South,PROD_OFF_1916,Office Supplies,Label,Label - Model 706,496.55,2,0.15,102.51
200,ORD_00200,2023-10-14,2023-10-21,Standard,CUST_0468,Customer 1462,Home Office,United States,Los Angeles,IL,88861,West,PROD_OFF_9064,Office Supplies,Notebook,Notebook - Model 324,686.1,5,0.15,76.42
201,ORD_00201,2022-02-10,2022-02-20,First Class,CUST_0245,Customer 1011,Corporate,United States,New York,NC,78982,West,PROD_TEC_3907,Technology,Tablet,Tablet - Model 981,111.67,3,0.05,30.82
202,ORD_00202,2024-01-18,2024-01-21,Same Day,CUST_0192,Customer 7481,Home Office,United States,Philadelphia,CA,51586,South,PROD_FUR_3235,Furniture,Bookcase,Bookcase - Model 278,627.05,2,0.15,211.66
203,ORD_00203,2024-01-01,2024-01-06,Second Class,CUST_0341,Customer 3872,Corporate,United States,Phoenix,PA,38953,South,PROD_TEC_1029,Technology,Desktop,Desktop - Model 754,807.54,5,0.2,88.6
204,ORD_00204,2022-08-02,2022-08-11,Second Class,CUST_0073,Customer 6425,Home Office,United States,Los Angeles,CA,42707,West,PROD_FUR_3750,Furniture,Bookcase,Bookcase - Model 809,371.35,1,0.1,86.89
205,ORD_00205,2022-05-19,2022-05-26,Second Class,CUST_0132,Customer 2770,Home Office,United States,Phoenix,NY,59197,East,PROD_FUR_7875,Furniture,Cabinet,Cabinet - Model 203,753.83,2,0.15,274.8
206,ORD_00206,2024-09-08,2024-09-13,First Class,CUST_0084,Customer 8393,Consumer,United States,Philadelphia,NY,19830,South,PROD_TEC_5278,Technology,Tablet,Tablet - Model 660,44.04,1,0.05,16.14
207,ORD_00207,2022-07-10,2022-07-17,First Class,CUST_0305,Customer 8909,Home Office,United States,Houston,NY,82628,Central,PROD_OFF_8113,Office Supplies,Notebook,Notebook - Model 839,65.24,2,0.1,10.55
208,ORD_00208,2023-06-28,2023-07-04,Second Class,CUST_0153,Customer 4891,Consumer,United States,Philadelphia,NY,91931,Central,PROD_OFF_9043,Office Supplies,File Folder,File Folder - Model 714,73.41,2,0.0,16.76
209,ORD_00209,2024-09-10,2024-09-15,Second Class,CUST_0050,Customer 1421,Consumer,United States,New York,TX,94130,South,PROD_TEC_2892,Technology,Phone,Phone - Model 657,1006.2,3,0.15,248.26
210,ORD_00210,2024-03-04,2024-03-08,First Class,CUST_0190,Customer 7249,Corporate,United States,Philadelphia,TX,97486,Central,PROD_TEC_8204,Technology,Tablet,Tablet - Model 199,500.64,4,0.1,134.81
211,ORD_00211,2022-06-25,2022-07-02,Same Day,CUST_0414,Customer 9871,Corporate,United States,Phoenix,NC,40886,West,PROD_OFF_7342,Office Supplies,Pen,Pen - Model 587,860.52,5,0.2,263.42
212,ORD_00212,2023-09-05,2023-09-08,Same Day,CUST_0203,Customer 1568,Home Office,United States,New York,NC,99538,West,PROD_TEC_3832,Technology,Phone,Phone - Model 545,924.09,2,0.05,127.39
213,ORD_00213,2023-02-18,2023-02-22,Standard,CUST_0428,Customer 5225,Corporate,United States,Philadelphia,CA,91665,East,PROD_FUR_7510,Furniture,Table,Table - Model 701,764.11,5,0.1,195.54
214,ORD_00214,2024-12-06,2024-12-14,Second Class,CUST_0058,Customer 7790,Consumer,United States,Houston,TX,95824,East,PROD_TEC_2654,Technology,Printer,Printer - Model 597,1174.67,3,0.1,426.84
215,ORD_00215,2024-08-26,2024-08-28,Second Class,CUST_0089,Customer 5512,Corporate,United States,New York,TX,54284,Central,PROD_TEC_6431,Technology,Phone,Phone - Model 937,58.06,2,0.15,21.84
216,ORD_00216,2023-09-13,2023-09-19,Standard,CUST_0144,Customer 9054,Home Office,United States,Los Angeles,CA,67896,West,PROD_TEC_8259,Technology,Tablet,Tablet - Model 316,362.14,3,0.15,101.94
217,ORD_00217,2024-04-13,2024-04-22,Standard,CUST_0389,Customer 9462,Corporate,United States,Los Angeles,NY,35265,West,PROD_TEC_9303,Technology,Tablet,Tablet - Model 996,244.7,4,0.2,89.02
218,ORD_00218,2023-02-16,2023-02-18,Standard,CUST_0128,Customer 1541,Corporate,United States,Philadelphia,NY,14005,South,PROD_OFF_5488,Office Supplies,Notebook,Notebook - Model 347,992.44,3,0.2,217.43
219,ORD_00219,2024-02-02,2024-02-11,First Class,CUST_0305,Customer 8308,Consumer,United States,Los Angeles,GA,94853,South,PROD_FUR_5237,Furniture,Desk,Desk - Model 330,127.23,1,0.15,14.62
220,ORD_00220,2023-02-28,2023-03-06,Second Class,CUST_0334,Customer 7709,Home Office,United States,Philadelphia,NY,94245,East,PROD_FUR_3837,Furniture,Desk,Desk - Model 381,1911.51,5,0.05,335.89
221,ORD_00221,2024-05-17,2024-05-25,Second Class,CUST_0437,Customer 6713,Corporate,United States,Phoenix,PA,94848,West,PROD_FUR_9530,Furniture,Bookcase,Bookcase - Model 708,1023.02,5,0.0,104.56
222,ORD_00222,2023-08-02,2023-08-08,First Class,CUST_0351,Customer 2771,Corporate,United States,New York,CA,88647,South,PROD_FUR_6327,Furniture,Sofa,Sofa - Model 513,372.5,3,0.1,58.3
223,ORD_00223,2023-10-17,2023-10-21,First Class,CUST_0370,Customer 1417,Home Office,United States,Chicago,GA,39145,South,PROD_FUR_7628,Furniture,Cabinet,Cabinet - Model 802,1187.2,4,0.2,370.9
224,ORD_00224,2024-12-30,2025-01-08,First Class,CUST_0465,Customer 6873,Home Office,United States,Philadelphia,PA,53992,West,PROD_OFF_3967,Office Supplies,File Folder,File Folder - Model 770,164.8,3,0.05,53.11
225,ORD_00225,2022-07-02,2022-07-07,Standard,CUST_0182,Customer 4659,Home Office,United States,Houston,PA,35499,Central,PROD_FUR_5269,Furniture,Bookcase,Bookcase - Model 612,770.43,5,0.0,185.8
226,ORD_00226,2022-09-03,2022-09-11,First Class,CUST_0272,Customer 5888,Corporate,United States,New York,NY,73908,West,PROD_TEC_6614,Technology,Desktop,Desktop - Model 440,1678.66,4,0.15,239.99
227,ORD_00227,2022-12-29,2023-01-05,Same Day,CUST_0325,Customer 1950,Consumer,United States,Philadelphia,GA,66283,South,PROD_TEC_3595,Technology,Desktop,Desktop - Model 513,1579.01,4,0.0,219.2
228,ORD_00228,2024-05-28,2024-06-06,Standard,CUST_0197,Customer 1076,Consumer,United States,Philadelphia,MI,42613,West,PROD_OFF_1230,Office Supplies,Binder,Binder - Model 331,914.05,3,0.2,143.66
229,ORD_00229,2023-12-07,2023-12-13,Second Class,CUST_0067,Customer 2682,Corporate,United States,Houston,MI,27536,South,PROD_TEC_1749,Technology,Laptop,Laptop - Model 450,1210.6,3,0.15,385.4
230,ORD_00230,2024-09-30,2024-10-07,Standard,CUST_0385,Customer 4087,Consumer,United States,Chicago,OH,95267,East,PROD_TEC_3149,Technology,Desktop,Desktop - Model 911,591.52,2,0.2,148.7
231,ORD_00231,2022-03-18,2022-03-26,Same Day,CUST_0449,Customer 5190,Home Office,United States,New York,NC,81733,East,PROD_OFF_2771,Office Supplies,Pen,Pen - Model 358,33.64,1,0.0,7.57
232,ORD_00232,2024-08-29,2024-09-02,Standard,CUST_0106,Customer 1152,Corporate,United States,Phoenix,OH,90962,East,PROD_OFF_5423,Office Supplies,File Folder,File Folder - Model 220,1457.11,5,0.05,328.79
233,ORD_00233,2023-08-02,2023-08-05,Same Day,CUST_0402,Customer 2741,Corporate,United States,Los Angeles,FL,73001,West,PROD_FUR_4304,Furniture,Table,Table - Model 438,957.65,3,0.1,141.84
234,ORD_00234,2023-04-26,2023-04-28,First Class,CUST_0007,Customer 2458,Consumer,United States,Houston,NC,48800,Central,PROD_TEC_9383,Technology,Laptop,Laptop - Model 370,364.55,1,0.0,135.4
